country,state,county,lat,lng,type,measure,beds,population,year,source
US,AR,yell,35.20105,-91.831833,ACUTE,1000HAB,1.89806,21601,2018,arcgis
US,AR,yell,35.20105,-91.831833,ICU,1000HAB,1.620295,21601,2018,arcgis
US,AZ,apache,34.048928,-111.093731,ACUTE,1000HAB,0.279322,71602,2018,arcgis
US,AZ,apache,34.048928,-111.093731,ICU,1000HAB,0.349152,71602,2018,arcgis
US,AZ,cochise,34.048928,-111.093731,ACUTE,1000HAB,3.596383,126516,2017,arcgis
US,AZ,cochise,34.048928,-111.093731,ICU,1000HAB,0.09485,126516,2019,khn
US,AZ,coconino,34.048928,-111.093731,ACUTE,1000HAB,2.221597,138639,2018,arcgis
US,AZ,coconino,34.048928,-111.093731,ICU,1000HAB,0.295732,138639,2019,khn
US,AZ,gila,34.048928,-111.093731,ACUTE,1000HAB,1.298335,53145,2018,arcgis
US,AZ,gila,34.048928,-111.093731,ICU,1000HAB,0.150532,53145,2019,khn
US,AZ,graham,34.048928,-111.093731,ACUTE,1000HAB,1.299735,37700,2018,arcgis
US,AZ,graham,34.048928,-111.093731,ICU,1000HAB,0,37700,2019,khn
US,AZ,greenlee,34.048928,-111.093731,ICU,1000HAB,0,9368,2019,khn
US,AZ,la paz,34.048928,-111.093731,ACUTE,1000HAB,1.220882,20477,2018,arcgis
US,AZ,la paz,34.048928,-111.093731,ICU,1000HAB,0.146506,20477,2019,khn
US,AZ,maricopa,34.048928,-111.093731,ACUTE,1000HAB,1.957887,4155501,2018,arcgis
US,AZ,maricopa,34.048928,-111.093731,ICU,1000HAB,0.241607,4155501,2019,khn
US,AZ,maricopa,34.048928,-111.093731,OTHER,1000HAB,0.23872,4155501,2017,arcgis
US,AZ,maricopa,34.048928,-111.093731,PSYCHIATRIC,1000HAB,0.153772,4155501,2018,arcgis
US,AZ,mohave,34.048928,-111.093731,ACUTE,1000HAB,2.550185,204691,2018,arcgis
US,AZ,mohave,34.048928,-111.093731,ICU,1000HAB,0.390833,204691,2019,khn
US,AZ,mohave,34.048928,-111.093731,OTHER,1000HAB,0.322437,204691,2018,arcgis
US,AZ,navajo,34.048928,-111.093731,ACUTE,1000HAB,0.824823,107902,2018,arcgis
US,AZ,navajo,34.048928,-111.093731,ICU,1000HAB,0.231692,107902,2018,arcgis
US,AZ,navajo,34.048928,-111.093731,PSYCHIATRIC,1000HAB,0.148283,107902,2018,arcgis
US,AZ,pima,34.048928,-111.093731,ACUTE,1000HAB,2.144438,1007257,2018,arcgis
US,AZ,pima,34.048928,-111.093731,ICU,1000HAB,0.293867,1007257,2019,khn
US,AZ,pima,34.048928,-111.093731,OTHER,1000HAB,0.734669,1007257,2018,arcgis
US,AZ,pima,34.048928,-111.093731,PSYCHIATRIC,1000HAB,0.255148,1007257,2018,arcgis
US,AZ,pinal,34.048928,-111.093731,ACUTE,1000HAB,0.614001,405537,2018,arcgis
US,AZ,pinal,34.048928,-111.093731,ICU,1000HAB,0.054249,405537,2019,khn
US,AZ,santa cruz,34.048928,-111.093731,ACUTE,1000HAB,1.20799,46358,2018,arcgis
US,AZ,santa cruz,34.048928,-111.093731,ICU,1000HAB,0,46358,2019,khn
US,AZ,yavapai,34.048928,-111.093731,ACUTE,1000HAB,1.430045,220972,2018,arcgis
US,AZ,yavapai,34.048928,-111.093731,ICU,1000HAB,0.176493,220972,2019,khn
US,AZ,yavapai,34.048928,-111.093731,PSYCHIATRIC,1000HAB,0.072407,220972,2018,arcgis
US,AZ,yuma,34.048928,-111.093731,ACUTE,1000HAB,1.806335,204281,2018,arcgis
US,AZ,yuma,34.048928,-111.093731,ICU,1000HAB,0.205599,204281,2019,khn
US,AZ,yuma,34.048928,-111.093731,OTHER,1000HAB,0.200704,204281,2018,arcgis
US,CA,alameda,36.778261,-119.417932,ACUTE,1000HAB,2.204202,1629615,2017,arcgis
US,CA,alameda,36.778261,-119.417932,ICU,1000HAB,0.173047,1629615,2019,khn
US,CA,alameda,36.778261,-119.417932,OTHER,1000HAB,0.162001,1629615,2018,arcgis
US,CA,alameda,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.116592,1629615,2018,arcgis
US,CA,alpine,36.778261,-119.417932,ICU,1000HAB,0,1203,2019,khn
US,CA,amador,36.778261,-119.417932,ACUTE,1000HAB,1.393878,37306,2018,arcgis
US,CA,amador,36.778261,-119.417932,ICU,1000HAB,0.160832,37306,2019,khn
US,CA,butte,36.778261,-119.417932,ACUTE,1000HAB,2.380033,225207,2018,arcgis
US,CA,butte,36.778261,-119.417932,ICU,1000HAB,0.190935,225207,2019,khn
US,CA,butte,36.778261,-119.417932,OTHER,1000HAB,0.177614,225207,2018,arcgis
US,CA,butte,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.071046,225207,2018,arcgis
US,CA,calaveras,36.778261,-119.417932,ACUTE,1000HAB,1.065317,45057,2018,arcgis
US,CA,calaveras,36.778261,-119.417932,ICU,1000HAB,0,45057,2019,khn
US,CA,colusa,36.778261,-119.417932,ACUTE,1000HAB,2.234741,21479,2018,arcgis
US,CA,colusa,36.778261,-119.417932,ICU,1000HAB,0,21479,2019,khn
US,CA,contra costa,36.778261,-119.417932,ACUTE,1000HAB,1.708675,1123678,2017,arcgis
US,CA,contra costa,36.778261,-119.417932,ICU,1000HAB,0.145059,1123678,2019,khn
US,CA,contra costa,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.064965,1123678,2018,arcgis
US,CA,del norte,36.778261,-119.417932,ACUTE,1000HAB,1.785584,27442,2018,arcgis
US,CA,del norte,36.778261,-119.417932,ICU,1000HAB,0.218643,27442,2019,khn
US,CA,el dorado,36.778261,-119.417932,ACUTE,1000HAB,1.210713,185015,2018,arcgis
US,CA,el dorado,36.778261,-119.417932,ICU,1000HAB,0.151339,185015,2019,khn
US,CA,el dorado,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.086479,185015,2018,arcgis
US,CA,fresno,36.778261,-119.417932,ACUTE,1000HAB,2.094449,971616,2018,arcgis
US,CA,fresno,36.778261,-119.417932,ICU,1000HAB,0.168791,971616,2019,khn
US,CA,fresno,36.778261,-119.417932,PSYCHIATRIC,1000HAB,1.560287,971616,2018,arcgis
US,CA,glenn,36.778261,-119.417932,ACUTE,1000HAB,1.682477,27935,2018,arcgis
US,CA,glenn,36.778261,-119.417932,ICU,1000HAB,0,27935,2019,khn
US,CA,humboldt,36.778261,-119.417932,ACUTE,1000HAB,2.088715,135490,2018,arcgis
US,CA,humboldt,36.778261,-119.417932,ICU,1000HAB,0.23618,135490,2019,khn
US,CA,humboldt,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.11809,135490,2018,arcgis
US,CA,imperial,36.778261,-119.417932,ACUTE,1000HAB,1.489245,179957,2018,arcgis
US,CA,imperial,36.778261,-119.417932,ICU,1000HAB,0.155593,179957,2019,khn
US,CA,inyo,36.778261,-119.417932,ACUTE,1000HAB,3.40753,18195,2018,arcgis
US,CA,inyo,36.778261,-119.417932,ICU,1000HAB,0.219841,18195,2019,khn
US,CA,kern,36.778261,-119.417932,ACUTE,1000HAB,1.852644,878744,2018,arcgis
US,CA,kern,36.778261,-119.417932,ICU,1000HAB,0.16387,878744,2019,khn
US,CA,kern,36.778261,-119.417932,OTHER,1000HAB,0.112661,878744,2018,arcgis
US,CA,kern,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.120627,878744,2018,arcgis
US,CA,kings,36.778261,-119.417932,ACUTE,1000HAB,1.484855,150183,2015,arcgis
US,CA,kings,36.778261,-119.417932,ICU,1000HAB,0.146488,150183,2019,khn
US,CA,lake,36.778261,-119.417932,ACUTE,1000HAB,0.967314,64095,2018,arcgis
US,CA,lake,36.778261,-119.417932,ICU,1000HAB,0.124815,64095,2019,khn
US,CA,lassen,36.778261,-119.417932,ACUTE,1000HAB,1.207499,31470,2018,arcgis
US,CA,lassen,36.778261,-119.417932,ICU,1000HAB,0,31470,2019,khn
US,CA,los angeles,36.778261,-119.417932,ACUTE,1000HAB,2.533812,10105722,2017,arcgis
US,CA,los angeles,36.778261,-119.417932,ICU,1000HAB,0.210376,10105722,2019,khn
US,CA,los angeles,36.778261,-119.417932,OTHER,1000HAB,0.216016,10105722,2017,arcgis
US,CA,los angeles,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.255499,10105722,2017,arcgis
US,CA,madera,36.778261,-119.417932,ACUTE,1000HAB,0.686351,154440,2018,arcgis
US,CA,madera,36.778261,-119.417932,ICU,1000HAB,0.06475,154440,2019,khn
US,CA,madera,36.778261,-119.417932,OTHER,1000HAB,2.305102,154440,2018,arcgis
US,CA,marin,36.778261,-119.417932,ACUTE,1000HAB,1.756041,260814,2018,arcgis
US,CA,marin,36.778261,-119.417932,ICU,1000HAB,0.253054,260814,2019,khn
US,CA,mariposa,36.778261,-119.417932,ACUTE,1000HAB,1.925473,17658,2018,arcgis
US,CA,mariposa,36.778261,-119.417932,ICU,1000HAB,0,17658,2019,khn
US,CA,mendocino,36.778261,-119.417932,ACUTE,1000HAB,1.611484,87497,2018,arcgis
US,CA,mendocino,36.778261,-119.417932,ICU,1000HAB,0.160005,87497,2019,khn
US,CA,merced,36.778261,-119.417932,ACUTE,1000HAB,0.860167,267390,2018,arcgis
US,CA,merced,36.778261,-119.417932,ICU,1000HAB,0.089757,267390,2019,khn
US,CA,merced,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.059838,267390,2018,arcgis
US,CA,modoc,36.778261,-119.417932,ACUTE,1000HAB,12.531884,9017,2018,arcgis
US,CA,modoc,36.778261,-119.417932,ICU,1000HAB,0,9017,2019,khn
US,CA,mono,36.778261,-119.417932,ACUTE,1000HAB,1.209276,14058,2018,arcgis
US,CA,mono,36.778261,-119.417932,ICU,1000HAB,0.142268,14058,2019,khn
US,CA,monterey,36.778261,-119.417932,ACUTE,1000HAB,1.830698,433168,2018,arcgis
US,CA,monterey,36.778261,-119.417932,ICU,1000HAB,0.062331,433168,2019,khn
US,CA,napa,36.778261,-119.417932,ACUTE,1000HAB,2.567285,141005,2018,arcgis
US,CA,napa,36.778261,-119.417932,ICU,1000HAB,0.226942,141005,2019,khn
US,CA,napa,36.778261,-119.417932,PSYCHIATRIC,1000HAB,10.056381,141005,2018,arcgis
US,CA,nevada,36.778261,-119.417932,ACUTE,1000HAB,1.780692,98838,2018,arcgis
US,CA,nevada,36.778261,-119.417932,ICU,1000HAB,0.101176,98838,2019,khn
US,CA,orange,36.778261,-119.417932,ACUTE,1000HAB,2.520743,3155816,2017,arcgis
US,CA,orange,36.778261,-119.417932,ICU,1000HAB,0.206286,3155816,2019,khn
US,CA,orange,36.778261,-119.417932,OTHER,1000HAB,0.114075,3155816,2018,arcgis
US,CA,orange,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.040877,3155816,2018,arcgis
US,CA,placer,36.778261,-119.417932,ACUTE,1000HAB,1.952078,374985,2018,arcgis
US,CA,placer,36.778261,-119.417932,ICU,1000HAB,0.186674,374985,2019,khn
US,CA,placer,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.042668,374985,2018,arcgis
US,CA,plumas,36.778261,-119.417932,ACUTE,1000HAB,4.646443,18724,2018,arcgis
US,CA,plumas,36.778261,-119.417932,ICU,1000HAB,0,18724,2019,khn
US,CA,riverside,36.778261,-119.417932,ACUTE,1000HAB,1.597026,2355002,2018,arcgis
US,CA,riverside,36.778261,-119.417932,ICU,1000HAB,0.149044,2355002,2019,khn
US,CA,riverside,36.778261,-119.417932,OTHER,1000HAB,0.042463,2355002,2018,arcgis
US,CA,riverside,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.035669,2355002,2018,arcgis
US,CA,sacramento,36.778261,-119.417932,ACUTE,1000HAB,2.446837,1495400,2017,arcgis
US,CA,sacramento,36.778261,-119.417932,ICU,1000HAB,0.264812,1495400,2019,khn
US,CA,sacramento,36.778261,-119.417932,OTHER,1000HAB,0.066872,1495400,2018,arcgis
US,CA,sacramento,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.267487,1495400,2018,arcgis
US,CA,san benito,36.778261,-119.417932,ACUTE,1000HAB,3.084999,58671,2018,arcgis
US,CA,san benito,36.778261,-119.417932,ICU,1000HAB,0.136354,58671,2019,khn
US,CA,san bernardino,36.778261,-119.417932,ACUTE,1000HAB,1.868264,2121220,2017,arcgis
US,CA,san bernardino,36.778261,-119.417932,ICU,1000HAB,0.193285,2121220,2019,khn
US,CA,san bernardino,36.778261,-119.417932,OTHER,1000HAB,0.228171,2121220,2018,arcgis
US,CA,san bernardino,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.698655,2121220,2018,arcgis
US,CA,san diego,36.778261,-119.417932,ACUTE,1000HAB,1.908234,3283665,2017,arcgis
US,CA,san diego,36.778261,-119.417932,ICU,1000HAB,0.173587,3283665,2019,khn
US,CA,san diego,36.778261,-119.417932,OTHER,1000HAB,0.1812,3283665,2018,arcgis
US,CA,san diego,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.184245,3283665,2018,arcgis
US,CA,san francisco,36.778261,-119.417932,ACUTE,1000HAB,4.986908,864263,2017,arcgis
US,CA,san francisco,36.778261,-119.417932,ICU,1000HAB,0.389928,864263,2019,khn
US,CA,san francisco,36.778261,-119.417932,OTHER,1000HAB,0.069423,864263,2018,arcgis
US,CA,san francisco,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.529931,864263,2018,arcgis
US,CA,san joaquin,36.778261,-119.417932,ACUTE,1000HAB,1.697155,724153,2017,arcgis
US,CA,san joaquin,36.778261,-119.417932,ICU,1000HAB,0.167092,724153,2019,khn
US,CA,san joaquin,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.070427,724153,2018,arcgis
US,CA,san luis obispo,36.778261,-119.417932,ACUTE,1000HAB,1.62788,280119,2018,arcgis
US,CA,san luis obispo,36.778261,-119.417932,ICU,1000HAB,0.164216,280119,2019,khn
US,CA,san luis obispo,36.778261,-119.417932,PSYCHIATRIC,1000HAB,4.608756,280119,2018,arcgis
US,CA,san mateo,36.778261,-119.417932,ACUTE,1000HAB,2.332831,763450,2018,arcgis
US,CA,san mateo,36.778261,-119.417932,ICU,1000HAB,0.171589,763450,2019,khn
US,CA,santa barbara,36.778261,-119.417932,ACUTE,1000HAB,2.180607,442996,2018,arcgis
US,CA,santa barbara,36.778261,-119.417932,ICU,1000HAB,0.185103,442996,2019,khn
US,CA,santa barbara,36.778261,-119.417932,OTHER,1000HAB,0.16253,442996,2018,arcgis
US,CA,santa barbara,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.036118,442996,2018,arcgis
US,CA,santa clara,36.778261,-119.417932,ACUTE,1000HAB,1.967324,1911226,2018,arcgis
US,CA,santa clara,36.778261,-119.417932,ICU,1000HAB,0.163769,1911226,2019,khn
US,CA,santa clara,36.778261,-119.417932,OTHER,1000HAB,0.01622,1911226,2018,arcgis
US,CA,santa clara,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.020929,1911226,2018,arcgis
US,CA,santa cruz,36.778261,-119.417932,ACUTE,1000HAB,1.522343,273263,2016,arcgis
US,CA,santa cruz,36.778261,-119.417932,ICU,1000HAB,0.080509,273263,2019,khn
US,CA,santa cruz,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.058552,273263,2018,arcgis
US,CA,shasta,36.778261,-119.417932,ACUTE,1000HAB,4.091237,178919,2018,arcgis
US,CA,shasta,36.778261,-119.417932,ICU,1000HAB,0.452719,178919,2019,khn
US,CA,shasta,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.173263,178919,2016,arcgis
US,CA,sierra,36.778261,-119.417932,ACUTE,1000HAB,13.518198,2885,2018,arcgis
US,CA,sierra,36.778261,-119.417932,ICU,1000HAB,0,2885,2019,khn
US,CA,siskiyou,36.778261,-119.417932,ACUTE,1000HAB,1.401332,43530,2018,arcgis
US,CA,siskiyou,36.778261,-119.417932,ICU,1000HAB,0.091891,43530,2019,khn
US,CA,solano,36.778261,-119.417932,ACUTE,1000HAB,1.544895,434981,2018,arcgis
US,CA,solano,36.778261,-119.417932,ICU,1000HAB,0.211503,434981,2019,khn
US,CA,solano,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.177019,434981,2018,arcgis
US,CA,sonoma,36.778261,-119.417932,ACUTE,1000HAB,3.944561,500943,2017,arcgis
US,CA,sonoma,36.778261,-119.417932,ICU,1000HAB,0.163691,500943,2019,khn
US,CA,sonoma,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.189642,500943,2018,arcgis
US,CA,stanislaus,36.778261,-119.417932,ACUTE,1000HAB,2.703086,535684,2017,arcgis
US,CA,stanislaus,36.778261,-119.417932,ICU,1000HAB,0.164276,535684,2019,khn
US,CA,stanislaus,36.778261,-119.417932,OTHER,1000HAB,0.494695,535684,2018,arcgis
US,CA,stanislaus,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.029868,535684,2018,arcgis
US,CA,sutter,36.778261,-119.417932,ACUTE,1000HAB,0.627727,95583,2018,arcgis
US,CA,sutter,36.778261,-119.417932,ICU,1000HAB,0,95583,2019,khn
US,CA,sutter,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.334788,95583,2018,arcgis
US,CA,tehama,36.778261,-119.417932,ACUTE,1000HAB,1.201638,63247,2018,arcgis
US,CA,tehama,36.778261,-119.417932,ICU,1000HAB,0.126488,63247,2019,khn
US,CA,trinity,36.778261,-119.417932,ACUTE,1000HAB,3.911943,13037,2018,arcgis
US,CA,trinity,36.778261,-119.417932,ICU,1000HAB,0,13037,2019,khn
US,CA,tulare,36.778261,-119.417932,ACUTE,1000HAB,4.546554,458809,2018,arcgis
US,CA,tulare,36.778261,-119.417932,ICU,1000HAB,0.111157,458809,2019,khn
US,CA,tuolumne,36.778261,-119.417932,ACUTE,1000HAB,2.820089,53899,2018,arcgis
US,CA,tuolumne,36.778261,-119.417932,ICU,1000HAB,0.111319,53899,2019,khn
US,CA,ventura,36.778261,-119.417932,ACUTE,1000HAB,1.855316,847834,2018,arcgis
US,CA,ventura,36.778261,-119.417932,ICU,1000HAB,0.163947,847834,2019,khn
US,CA,ventura,36.778261,-119.417932,PSYCHIATRIC,1000HAB,0.137999,847834,2017,arcgis
US,CA,yolo,36.778261,-119.417932,ACUTE,1000HAB,0.733755,212605,2018,arcgis
US,CA,yolo,36.778261,-119.417932,ICU,1000HAB,0.06585,212605,2019,khn
US,CA,yuba,36.778261,-119.417932,ACUTE,1000HAB,2.317668,74644,2018,arcgis
US,CA,yuba,36.778261,-119.417932,ICU,1000HAB,0.321526,74644,2019,khn
US,CO,adams,39.550051,-105.782067,ACUTE,1000HAB,0.412012,487850,2018,arcgis
US,CO,adams,39.550051,-105.782067,ICU,1000HAB,0.344368,487850,2019,khn
US,CO,adams,39.550051,-105.782067,OTHER,1000HAB,1.055652,487850,2018,arcgis
US,CO,alamosa,39.550051,-105.782067,ACUTE,1000HAB,2.691955,16345,2018,arcgis
US,CO,alamosa,39.550051,-105.782067,ICU,1000HAB,0.367085,16345,2019,khn
US,CO,arapahoe,39.550051,-105.782067,ACUTE,1000HAB,1.366077,626612,2018,arcgis
US,CO,arapahoe,39.550051,-105.782067,ICU,1000HAB,0.202677,626612,2019,khn
US,CO,arapahoe,39.550051,-105.782067,OTHER,1000HAB,0.258533,626612,2018,arcgis
US,CO,archuleta,39.550051,-105.782067,ICU,1000HAB,0.873571,12592,2018,arcgis
US,CO,baca,39.550051,-105.782067,ICU,1000HAB,22.060877,3581,2018,arcgis
US,CO,bent,39.550051,-105.782067,ICU,1000HAB,0,5806,2019,khn
US,CO,boulder,39.550051,-105.782067,ACUTE,1000HAB,1.982436,316782,2016,arcgis
US,CO,boulder,39.550051,-105.782067,ICU,1000HAB,0.227286,316782,2019,khn
US,CO,boulder,39.550051,-105.782067,PSYCHIATRIC,1000HAB,0.227286,316782,2018,arcgis
US,CO,broomfield,39.550051,-105.782067,ACUTE,1000HAB,1.431172,64283,2018,arcgis
US,CO,broomfield,39.550051,-105.782067,ICU,1000HAB,0.311124,64283,2019,khn
US,CO,chaffee,39.550051,-105.782067,ICU,1000HAB,1.328515,18818,2018,arcgis
US,CO,cheyenne,39.550051,-105.782067,ACUTE,1000HAB,5.171603,2127,2018,arcgis
US,CO,cheyenne,39.550051,-105.782067,ICU,1000HAB,0,2127,2019,khn
US,CO,clear creek,39.550051,-105.782067,ICU,1000HAB,0,9257,2019,khn
US,CO,conejos,39.550051,-105.782067,ICU,1000HAB,2.086658,8147,2018,arcgis
US,CO,costilla,39.550051,-105.782067,ICU,1000HAB,0,3628,2019,khn
US,CO,crowley,39.550051,-105.782067,ICU,1000HAB,0,5514,2019,khn
US,CO,custer,39.550051,-105.782067,ICU,1000HAB,0,4505,2019,khn
US,CO,delta,39.550051,-105.782067,ACUTE,1000HAB,1.621604,30217,2018,arcgis
US,CO,delta,39.550051,-105.782067,ICU,1000HAB,0.198564,30217,2019,khn
US,CO,denver,39.550051,-105.782067,ACUTE,1000HAB,2.748844,678467,2018,arcgis
US,CO,denver,39.550051,-105.782067,ICU,1000HAB,0.334578,678467,2019,khn
US,CO,denver,39.550051,-105.782067,OTHER,1000HAB,0.310995,678467,2017,arcgis
US,CO,denver,39.550051,-105.782067,PSYCHIATRIC,1000HAB,0.515869,678467,2018,arcgis
US,CO,dolores,39.550051,-105.782067,ICU,1000HAB,0,1736,2019,khn
US,CO,douglas,39.550051,-105.782067,ACUTE,1000HAB,1.10301,320940,2017,arcgis
US,CO,douglas,39.550051,-105.782067,ICU,1000HAB,0.168256,320940,2019,khn
US,CO,douglas,39.550051,-105.782067,OTHER,1000HAB,0.049854,320940,2018,arcgis
US,CO,douglas,39.550051,-105.782067,PSYCHIATRIC,1000HAB,0.267963,320940,2018,arcgis
US,CO,eagle,39.550051,-105.782067,ACUTE,1000HAB,1.079552,53726,2018,arcgis
US,CO,eagle,39.550051,-105.782067,ICU,1000HAB,0.093065,53726,2019,khn
US,CO,el paso,39.550051,-105.782067,ACUTE,1000HAB,1.800464,674826,2017,arcgis
US,CO,el paso,39.550051,-105.782067,ICU,1000HAB,0.140777,674826,2019,khn
US,CO,el paso,39.550051,-105.782067,OTHER,1000HAB,0.139295,674826,2018,arcgis
US,CO,el paso,39.550051,-105.782067,PSYCHIATRIC,1000HAB,0.299336,674826,2015,arcgis
US,CO,elbert,39.550051,-105.782067,ICU,1000HAB,0,24553,2019,khn
US,CO,fremont,39.550051,-105.782067,ACUTE,1000HAB,0.536469,46601,2018,arcgis
US,CO,fremont,39.550051,-105.782067,ICU,1000HAB,0.085835,46601,2019,khn
US,CO,garfield,39.550051,-105.782067,ACUTE,1000HAB,0.845629,57945,2018,arcgis
US,CO,garfield,39.550051,-105.782067,ICU,1000HAB,1.208042,57945,2018,arcgis
US,CO,gilpin,39.550051,-105.782067,ICU,1000HAB,0,5793,2019,khn
US,CO,grand,39.550051,-105.782067,ACUTE,1000HAB,1.689989,14793,2018,arcgis
US,CO,grand,39.550051,-105.782067,ICU,1000HAB,1.284391,14793,2018,arcgis
US,CO,gunnison,39.550051,-105.782067,ICU,1000HAB,1.480111,16215,2018,arcgis
US,CO,hinsdale,39.550051,-105.782067,ICU,1000HAB,0,820,2019,khn
US,CO,huerfano,39.550051,-105.782067,ICU,1000HAB,3.07787,6498,2018,arcgis
US,CO,jackson,39.550051,-105.782067,ICU,1000HAB,0,1372,2019,khn
US,CO,jefferson,39.550051,-105.782067,ACUTE,1000HAB,0.960943,564029,2018,arcgis
US,CO,jefferson,39.550051,-105.782067,ICU,1000HAB,0.166658,564029,2019,khn
US,CO,jefferson,39.550051,-105.782067,OTHER,1000HAB,0.393597,564029,2018,arcgis
US,CO,kiowa,39.550051,-105.782067,ACUTE,1000HAB,30.701754,1368,2018,arcgis
US,CO,kiowa,39.550051,-105.782067,ICU,1000HAB,0,1368,2019,khn
US,CO,kit carson,39.550051,-105.782067,ICU,1000HAB,2.421616,7846,2018,arcgis
US,CO,la plata,39.550051,-105.782067,ACUTE,1000HAB,1.725752,54469,2018,arcgis
US,CO,la plata,39.550051,-105.782067,ICU,1000HAB,0.20195,54469,2019,khn
US,CO,lake,39.550051,-105.782067,ICU,1000HAB,3.341799,7481,2018,arcgis
US,CO,larimer,39.550051,-105.782067,ACUTE,1000HAB,1.52579,330976,2018,arcgis
US,CO,larimer,39.550051,-105.782067,ICU,1000HAB,0.205453,330976,2018,arcgis
US,CO,larimer,39.550051,-105.782067,OTHER,1000HAB,0.181282,330976,2018,arcgis
US,CO,larimer,39.550051,-105.782067,PSYCHIATRIC,1000HAB,0.277966,330976,2018,arcgis
US,CO,las animas,39.550051,-105.782067,ICU,1000HAB,1.76666,14151,2018,arcgis
US,CO,lincoln,39.550051,-105.782067,ICU,1000HAB,9.057971,5520,2018,arcgis
US,CO,logan,39.550051,-105.782067,ACUTE,1000HAB,1.142335,21885,2018,arcgis
US,CO,logan,39.550051,-105.782067,ICU,1000HAB,0.182774,21885,2019,khn
US,CO,mesa,39.550051,-105.782067,ACUTE,1000HAB,2.177449,148798,2018,arcgis
US,CO,mesa,39.550051,-105.782067,ICU,1000HAB,0.913991,148798,2018,arcgis
US,CO,mineral,39.550051,-105.782067,ICU,1000HAB,0,834,2019,khn
US,CO,moffat,39.550051,-105.782067,ICU,1000HAB,0,13056,2019,khn
US,CO,montezuma,39.550051,-105.782067,ICU,1000HAB,0.97012,25770,2018,arcgis
US,CO,montrose,39.550051,-105.782067,ACUTE,1000HAB,1.686712,40908,2018,arcgis
US,CO,montrose,39.550051,-105.782067,ICU,1000HAB,0.195561,40908,2019,khn
US,CO,morgan,39.550051,-105.782067,ACUTE,1000HAB,1.777904,28123,2018,arcgis
US,CO,morgan,39.550051,-105.782067,ICU,1000HAB,0.675604,28123,2018,arcgis
US,CO,otero,39.550051,-105.782067,ACUTE,1000HAB,4.25648,18325,2018,arcgis
US,CO,otero,39.550051,-105.782067,ICU,1000HAB,0.218281,18325,2019,khn
US,CO,ouray,39.550051,-105.782067,ICU,1000HAB,0,4653,2019,khn
US,CO,park,39.550051,-105.782067,ICU,1000HAB,0,16900,2019,khn
US,CO,phillips,39.550051,-105.782067,ICU,1000HAB,9.24428,4327,2018,arcgis
US,CO,pitkin,39.550051,-105.782067,ICU,1000HAB,1.408689,17747,2018,arcgis
US,CO,prowers,39.550051,-105.782067,ICU,1000HAB,2.068851,12084,2018,arcgis
US,CO,pueblo,39.550051,-105.782067,ACUTE,1000HAB,4.762255,163368,2018,arcgis
US,CO,pueblo,39.550051,-105.782067,ICU,1000HAB,0.195877,163368,2019,khn
US,CO,pueblo,39.550051,-105.782067,PSYCHIATRIC,1000HAB,3.146271,163368,2018,arcgis
US,CO,rio blanco,39.550051,-105.782067,ICU,1000HAB,7.015403,6557,2018,arcgis
US,CO,rio grande,39.550051,-105.782067,ICU,1000HAB,1.487314,11430,2018,arcgis
US,CO,routt,39.550051,-105.782067,ACUTE,1000HAB,4.023154,24359,2018,arcgis
US,CO,routt,39.550051,-105.782067,ICU,1000HAB,0.16421,24359,2019,khn
US,CO,saguache,39.550051,-105.782067,ICU,1000HAB,0,6338,2019,khn
US,CO,san juan,39.550051,-105.782067,ICU,1000HAB,0,569,2019,khn
US,CO,san miguel,39.550051,-105.782067,ICU,1000HAB,0,7804,2019,khn
US,CO,sedgwick,39.550051,-105.782067,ICU,1000HAB,27.153161,2357,2018,arcgis
US,CO,summit,39.550051,-105.782067,ACUTE,1000HAB,1.143934,29722,2018,arcgis
US,CO,summit,39.550051,-105.782067,ICU,1000HAB,0.269161,29722,2019,khn
US,CO,teller,39.550051,-105.782067,ICU,1000HAB,0.631074,23769,2018,arcgis
US,CO,washington,39.550051,-105.782067,ICU,1000HAB,0,4809,2019,khn
